,id,checkout,order_placed
8351,session575525617741,0.2633883083947068,0.08995570906339308
8352,session575525617707,0.23433442792712408,0.08524512512920943
8353,session575525617689,0.20876518716420187,0.09943212670106609
8354,session575525617689,0.20876518716420187,0.09943212670106609
8355,session575525617689,0.20876518716420187,0.09943212670106609
8356,session575525617670,0.20614284413745662,0.09952725120893241
8357,session575525617670,0.20614284413745662,0.09952725120893241
8358,session575525617678,0.22060552566358854,0.10000705230507229
8359,session575525617723,0.21241827840794805,0.08171858223502423
8360,session575525617723,0.21241827840794805,0.08171858223502423
8361,session584115552304,0.2331680722197108,0.07484649891130934
8362,session584115552311,0.21203277523001487,0.08262536561759791
8363,session584115552257,0.20345869342733996,0.019334312240363808
8364,session584115552288,0.2275474208507623,0.09726350268054555
8365,session584115552293,0.2275474208507623,0.09726350268054555
8366,session584115552293,0.2275474208507623,0.08703548766842828
8367,session584115552292,0.2275474208507623,0.09726350268054555
8368,session584115552324,0.2495599481893131,0.06963981299470023
8369,session584115552322,0.2495599481893131,0.06963981299470023
8370,session584115552296,0.2275474208507623,0.08703548766842828
8371,session584115552271,0.22060552566358854,0.10000705230507229
8372,session584115552326,0.2633883083947068,0.08995570906339308
8373,session592705486900,0.2331680722197108,0.07484649891130934
8374,session592705486901,0.2331680722197108,0.07484649891130934
8375,session592705486858,0.20614284413745662,0.09952725120893241
8376,session592705486910,0.2495599481893131,0.06963981299470023
8377,session592705486897,0.2331680722197108,0.07484649891130934
8378,session592705486882,0.2275474208507623,0.09726350268054555
8379,session592705486925,0.200521311425591,0.07375580496335767
8380,session592705486905,0.21203277523001487,0.08262536561759791
8381,session592705486876,0.20876518716420187,0.09943212670106609
8382,session592705486883,0.2275474208507623,0.09726350268054555
8383,session592705486912,0.2495599481893131,0.06963981299470023
8384,session601295421503,0.21241827840794805,0.08171858223502423
8385,session601295421533,0.204604744914513,0.04500118706918718
8386,session601295421497,0.21203277523001487,0.08262536561759791
8387,session601295421481,0.2275474208507623,0.08703548766842828
8388,session601295421477,0.2275474208507623,0.09726350268054555
8389,session601295421505,0.21241827840794805,0.08171858223502423
8390,session609885356116,0.204604744914513,0.04500118706918718
8391,session609885356047,0.22060552566358854,0.10000705230507229
8392,session609885356065,0.20876518716420187,0.09943212670106609
8393,session609885356065,0.20876518716420187,0.09943212670106609
8394,session609885356111,0.2633883083947068,0.08995570906339308
8395,session609885356077,0.2275474208507623,0.08703548766842828
8396,session609885356039,0.1715247392839394,0.07010484850818731
8397,session609885356072,0.2275474208507623,0.09726350268054555
8398,session609885356073,0.2275474208507623,0.08703548766842828
8399,session609885356083,0.2331680722197108,0.07484649891130934
8400,session609885356057,0.26762009231975875,0.10970486260367368
8401,session618475290667,0.23433442792712408,0.08524512512920943
8402,session618475290701,0.20615202290101714,0.0768991546613113
8403,session618475290643,0.26762009231975875,0.10970486260367368
8404,session618475290705,0.204604744914513,0.04500118706918718
8405,session618475290674,0.21203277523001487,0.08262536561759791
8406,session618475290669,0.2331680722197108,0.07484649891130934
8407,session618475290627,0.10253087322133267,0.027778367944123375
8408,session618475290645,0.26762009231975875,0.10970486260367368
8409,session618475290666,0.23433442792712408,0.08524512512920943
8410,session618475290673,0.2331680722197108,0.07484649891130934
8411,session618475290704,0.204604744914513,0.04500118706918718
8412,session627065225228,0.22441188264051032,0.12130094540925067
8413,session627065225243,0.26762009231975875,0.10970486260367368
8414,session627065225249,0.20876518716420187,0.09943212670106609
8415,session627065225254,0.2275474208507623,0.09726350268054555
8416,session627065225234,0.22060552566358854,0.10000705230507229
8417,session627065225234,0.22060552566358854,0.10000705230507229
8418,session627065225263,0.2275474208507623,0.08703548766842828
8419,session627065225263,0.2275474208507623,0.08703548766842828
8420,session627065225289,0.21241827840794805,0.08171858223502423
8421,session627065225293,0.2495599481893131,0.06963981299470023
8422,session627065225222,0.2275474208507623,0.08703548766842828
8423,session627065225241,0.26762009231975875,0.10970486260367368
8424,session627065225255,0.2275474208507623,0.09726350268054555
8425,session635655159821,0.26762009231975875,0.10970486260367368
8426,session635655159845,0.23433442792712408,0.08524512512920943
8427,session635655159882,0.204604744914513,0.04500118706918718
8428,session635655159872,0.2633883083947068,0.08995570906339308
8429,session635655159815,0.1715247392839394,0.07010484850818731
8430,session635655159825,0.26762009231975875,0.10970486260367368
8431,session635655159844,0.23433442792712408,0.08524512512920943
8432,session635655159856,0.21203277523001487,0.08262536561759791
8433,session635655159856,0.21203277523001487,0.08262536561759791
8434,session635655159856,0.21203277523001487,0.08262536561759791
8435,session635655159881,0.20615202290101714,0.0768991546613113
8436,session644245094481,0.204604744914513,0.04500118706918718
8437,session644245094466,0.2633883083947068,0.08995570906339308
8438,session644245094434,0.2275474208507623,0.09726350268054555
8439,session644245094437,0.23433442792712408,0.08524512512920943
8440,session644245094443,0.23433442792712408,0.08524512512920943
8441,session644245094472,0.200521311425591,0.07375580496335767
8442,session644245094422,0.26762009231975875,0.10970486260367368
8443,session644245094427,0.20876518716420187,0.09943212670106609
8444,session644245094483,0.204604744914513,0.04500118706918718
8445,session644245094441,0.23433442792712408,0.08524512512920943
8446,session644245094441,0.23433442792712408,0.08524512512920943
8447,session644245094444,0.23433442792712408,0.08524512512920943
8448,session644245094416,0.26762009231975875,0.10970486260367368
8449,session644245094426,0.20876518716420187,0.09943212670106609
8450,session644245094426,0.20876518716420187,0.09943212670106609
8451,session644245094470,0.2633883083947068,0.08995570906339308
8452,session644245094439,0.23433442792712408,0.08524512512920943
8453,session644245094439,0.23433442792712408,0.08524512512920943
8454,session644245094460,0.2495599481893131,0.06963981299470023
8455,session644245094460,0.2495599481893131,0.06963981299470023
8456,session644245094460,0.2495599481893131,0.06963981299470023
8457,session644245094419,0.26762009231975875,0.10970486260367368
8458,session644245094414,0.26762009231975875,0.10970486260367368
8459,session652835028997,0.20614284413745662,0.09952725120893241
8460,session652835029051,0.21241827840794805,0.08171858223502423
8461,session652835029022,0.20876518716420187,0.09943212670106609
8462,session652835029070,0.20615202290101714,0.0768991546613113
8463,session652835029002,0.22441188264051032,0.12130094540925067
8464,session652835029020,0.20876518716420187,0.09943212670106609
8465,session652835029016,0.20876518716420187,0.09943212670106609
8466,session652835029074,0.20615202290101714,0.0768991546613113
8467,session652835029064,0.200521311425591,0.07375580496335767
8468,session652835029064,0.200521311425591,0.07375580496335767
8469,session652835029064,0.200521311425591,0.07375580496335767
8470,session652835029007,0.22060552566358854,0.10000705230507229
8471,session661424963610,0.20876518716420187,0.09943212670106609
8472,session661424963614,0.2275474208507623,0.09726350268054555
8473,session661424963663,0.20615202290101714,0.0768991546613113
8474,session661424963647,0.21241827840794805,0.08171858223502423
8475,session670014898189,0.22060552566358854,0.10000705230507229
8476,session670014898204,0.2275474208507623,0.08703548766842828
8477,session670014898254,0.204604744914513,0.04500118706918718
8478,session670014898188,0.22060552566358854,0.10000705230507229
8479,session670014898252,0.20615202290101714,0.0768991546613113
8480,session670014898202,0.2275474208507623,0.09726350268054555
8481,session670014898202,0.2275474208507623,0.09726350268054555
8482,session678604832852,0.21241827840794805,0.08171858223502423
8483,session678604832806,0.20876518716420187,0.09943212670106609
8484,session678604832814,0.2275474208507623,0.08703548766842828
8485,session678604832817,0.23433442792712408,0.08524512512920943
8486,session678604832835,0.2331680722197108,0.07484649891130934
8487,session678604832854,0.2495599481893131,0.06963981299470023
8488,session678604832811,0.2275474208507623,0.08703548766842828
8489,session678604832770,0.2216563573339715,0.10196034518304739
8490,session678604832794,0.22060552566358854,0.10000705230507229
8491,session678604832813,0.2275474208507623,0.08703548766842828
8492,session678604832816,0.23433442792712408,0.08524512512920943
8493,session678604832866,0.2633883083947068,0.08995570906339308
8494,session678604832772,0.20345869342733996,0.019334312240363808
8495,session678604832850,0.21241827840794805,0.08171858223502423
8496,session678604832776,0.20345869342733996,0.019334312240363808
8497,session678604832788,0.22441188264051032,0.12130094540925067
8498,session687194767417,0.2331680722197108,0.07484649891130934
8499,session687194767362,0.23061024041817224,0.09575130785718874
8500,session687194767410,0.2275474208507623,0.08703548766842828
8501,session687194767450,0.204604744914513,0.04500118706918718
8502,session687194767371,0.22441188264051032,0.12130094540925067
8503,session687194767397,0.20876518716420187,0.09943212670106609
8504,session687194767439,0.200521311425591,0.07375580496335767
8505,session687194767444,0.200521311425591,0.07375580496335767
8506,session687194767379,0.22060552566358854,0.10000705230507229
8507,session687194767399,0.2275474208507623,0.09726350268054555
8508,session687194767386,0.26762009231975875,0.10970486260367368
8509,session695784701965,0.26762009231975875,0.10970486260367368
8510,session695784701954,0.1715247392839394,0.07010484850818731
8511,session695784701964,0.22060552566358854,0.10000705230507229
8512,session695784702003,0.2331680722197108,0.07484649891130934
8513,session695784701960,0.22060552566358854,0.10000705230507229
8514,session695784702038,0.20615202290101714,0.0768991546613113
8515,session695784702030,0.2633883083947068,0.08995570906339308
8516,session695784702039,0.20615202290101714,0.0768991546613113
8517,session695784701992,0.2275474208507623,0.08703548766842828
8518,session695784701990,0.2275474208507623,0.09726350268054555
8519,session704374636549,0.1715247392839394,0.07010484850818731
8520,session704374636608,0.2633883083947068,0.08995570906339308
8521,session704374636569,0.2275474208507623,0.09726350268054555
8522,session704374636599,0.2495599481893131,0.06963981299470023
8523,session704374636610,0.2633883083947068,0.08995570906339308
8524,session704374636552,0.22441188264051032,0.12130094540925067
8525,session704374636588,0.2331680722197108,0.07484649891130934
8526,session704374636585,0.23433442792712408,0.08524512512920943
8527,session704374636604,0.2633883083947068,0.08995570906339308
8528,session712964571221,0.20615202290101714,0.0768991546613113
8529,session712964571136,0.23061024041817224,0.09575130785718874
8530,session712964571209,0.21203277523001487,0.08262536561759791
8531,session712964571209,0.21203277523001487,0.08262536561759791
8532,session712964571206,0.21203277523001487,0.08262536561759791
8533,session712964571206,0.21203277523001487,0.08262536561759791
8534,session712964571190,0.2275474208507623,0.08703548766842828
8535,session712964571213,0.21241827840794805,0.08171858223502423
8536,session712964571211,0.21241827840794805,0.08171858223502423
8537,session712964571173,0.20876518716420187,0.09943212670106609
8538,session721554505790,0.2495599481893131,0.06963981299470023
8539,session721554505798,0.2633883083947068,0.08995570906339308
8540,session721554505729,0.10253087322133267,0.027778367944123375
8541,session721554505759,0.26762009231975875,0.10970486260367368
8542,session721554505731,0.10253087322133267,0.027778367944123375
8543,session721554505735,0.20614284413745662,0.09952725120893241
8544,session721554505747,0.22060552566358854,0.10000705230507229
8545,session721554505743,0.22441188264051032,0.12130094540925067
8546,session730144440384,0.2633883083947068,0.08995570906339308
8547,session730144440386,0.2633883083947068,0.08995570906339308
8548,session730144440366,0.2331680722197108,0.07484649891130934
8549,session730144440324,0.20345869342733996,0.019334312240363808
8550,session730144440353,0.2275474208507623,0.09726350268054555
8551,session730144440341,0.22060552566358854,0.10000705230507229
8552,session730144440382,0.2495599481893131,0.06963981299470023
8553,session738734374935,0.26762009231975875,0.10970486260367368
8554,session738734374922,0.10253087322133267,0.027778367944123375
8555,session738734374926,0.22060552566358854,0.10000705230507229
8556,session738734374936,0.26762009231975875,0.10970486260367368
8557,session738734374963,0.2331680722197108,0.07484649891130934
8558,session738734374984,0.200521311425591,0.07375580496335767
8559,session738734374944,0.2275474208507623,0.09726350268054555
8560,session738734374942,0.20876518716420187,0.09943212670106609
8561,session738734374980,0.2633883083947068,0.08995570906339308
8562,session738734374952,0.2275474208507623,0.08703548766842828
8563,session738734374924,0.20614284413745662,0.09952725120893241
8564,session738734374920,0.12976296591596825,0.027507083477736147
8565,session747324309586,0.2633883083947068,0.08995570906339308
8566,session747324309594,0.20615202290101714,0.0768991546613113
8567,session747324309537,0.2275474208507623,0.09726350268054555
8568,session747324309598,0.204604744914513,0.04500118706918718
8569,session747324309549,0.23433442792712408,0.08524512512920943
8570,session747324309576,0.2495599481893131,0.06963981299470023
8571,session747324309597,0.20615202290101714,0.0768991546613113
8572,session747324309518,0.22060552566358854,0.10000705230507229
8573,session747324309519,0.22060552566358854,0.10000705230507229
8574,session755914244177,0.204604744914513,0.04500118706918718
8575,session755914244155,0.21203277523001487,0.08262536561759791
8576,session755914244146,0.23433442792712408,0.08524512512920943
8577,session755914244153,0.2331680722197108,0.07484649891130934
8578,session755914244144,0.23433442792712408,0.08524512512920943
8579,session755914244123,0.20876518716420187,0.09943212670106609
8580,session755914244178,0.204604744914513,0.04500118706918718
8581,session755914244104,0.20614284413745662,0.09952725120893241
8582,session755914244100,0.1715247392839394,0.07010484850818731
8583,session755914244137,0.2275474208507623,0.08703548766842828
8584,session755914244179,0.204604744914513,0.04500118706918718
8585,session755914244179,0.204604744914513,0.04500118706918718
8586,session755914244166,0.2495599481893131,0.06963981299470023
8587,session755914244127,0.20876518716420187,0.09943212670106609
8588,session764504178726,0.20876518716420187,0.09943212670106609
8589,session764504178692,0.10253087322133267,0.027778367944123375
8590,session764504178748,0.21203277523001487,0.08262536561759791
8591,session764504178724,0.20876518716420187,0.09943212670106609
8592,session764504178699,0.22441188264051032,0.12130094540925067
8593,session764504178715,0.26762009231975875,0.10970486260367368
8594,session764504178767,0.200521311425591,0.07375580496335767
8595,session764504178713,0.26762009231975875,0.10970486260367368
8596,session764504178738,0.2275474208507623,0.08703548766842828
8597,session764504178688,0.2216563573339715,0.10196034518304739
8598,session764504178702,0.22060552566358854,0.10000705230507229
8599,session764504178728,0.2275474208507623,0.09726350268054555
8600,session764504178761,0.2633883083947068,0.08995570906339308
8601,session764504178723,0.20876518716420187,0.09943212670106609
8602,session764504178770,0.20615202290101714,0.0768991546613113
8603,session764504178769,0.20615202290101714,0.0768991546613113
8604,session764504178769,0.20615202290101714,0.0768991546613113
8605,session764504178763,0.200521311425591,0.07375580496335767
8606,session773094113322,0.2275474208507623,0.09726350268054555
8607,session773094113296,0.22441188264051032,0.12130094540925067
8608,session773094113311,0.20876518716420187,0.09943212670106609
8609,session773094113342,0.2495599481893131,0.06963981299470023
8610,session773094113348,0.200521311425591,0.07375580496335767
8611,session773094113329,0.2275474208507623,0.08703548766842828
8612,session773094113313,0.20876518716420187,0.09943212670106609
8613,session773094113282,0.23061024041817224,0.09575130785718874
8614,session781684047937,0.2495599481893131,0.06963981299470023
8615,session781684047937,0.2495599481893131,0.06963981299470023
8616,session781684047877,0.1715247392839394,0.07010484850818731
8617,session781684047906,0.2275474208507623,0.08703548766842828
8618,session781684047889,0.22441188264051032,0.12130094540925067
8619,session781684047878,0.1715247392839394,0.07010484850818731
8620,session790273982515,0.2331680722197108,0.07484649891130934
8621,session790273982515,0.2331680722197108,0.07484649891130934
8622,session790273982475,0.22441188264051032,0.12130094540925067
8623,session790273982490,0.26762009231975875,0.10970486260367368
8624,session790273982478,0.22060552566358854,0.10000705230507229
8625,session790273982517,0.2331680722197108,0.07484649891130934
8626,session790273982547,0.200521311425591,0.07375580496335767
8627,session790273982502,0.2275474208507623,0.09726350268054555
8628,session790273982498,0.2275474208507623,0.09726350268054555
8629,session790273982551,0.200521311425591,0.07375580496335767
8630,session798863917068,0.22060552566358854,0.10000705230507229
8631,session798863917110,0.21203277523001487,0.08262536561759791
8632,session798863917126,0.2495599481893131,0.06963981299470023
8633,session798863917122,0.21241827840794805,0.08171858223502423
8634,session798863917115,0.21241827840794805,0.08171858223502423
8635,session798863917101,0.23433442792712408,0.08524512512920943
8636,session798863917086,0.2275474208507623,0.09726350268054555
8637,session798863917083,0.20876518716420187,0.09943212670106609
8638,session798863917079,0.26762009231975875,0.10970486260367368
8639,session807453851651,0.10253087322133267,0.027778367944123375
8640,session807453851651,0.10253087322133267,0.027778367944123375
8641,session807453851654,0.20614284413745662,0.09952725120893241
8642,session807453851717,0.2633883083947068,0.08995570906339308
8643,session807453851724,0.200521311425591,0.07375580496335767
8644,session807453851726,0.200521311425591,0.07375580496335767
8645,session807453851699,0.2331680722197108,0.07484649891130934
8646,session807453851711,0.2495599481893131,0.06963981299470023
8647,session807453851697,0.2331680722197108,0.07484649891130934
8648,session807453851674,0.20876518716420187,0.09943212670106609
8649,session807453851690,0.23433442792712408,0.08524512512920943
8650,session807453851715,0.2633883083947068,0.08995570906339308
8651,session807453851720,0.2633883083947068,0.08995570906339308
8652,session807453851677,0.2275474208507623,0.09726350268054555
8653,session807453851686,0.23433442792712408,0.08524512512920943
8654,session807453851694,0.23433442792712408,0.08524512512920943
8655,session807453851705,0.21241827840794805,0.08171858223502423
8656,session816043786260,0.20876518716420187,0.09943212670106609
8657,session816043786280,0.23433442792712408,0.08524512512920943
8658,session816043786280,0.23433442792712408,0.08524512512920943
8659,session816043786241,0.2216563573339715,0.10196034518304739
8660,session816043786315,0.20615202290101714,0.0768991546613113
8661,session816043786257,0.20876518716420187,0.09943212670106609
8662,session824633720855,0.26762009231975875,0.10970486260367368
8663,session824633720908,0.200521311425591,0.07375580496335767
8664,session824633720903,0.2633883083947068,0.08995570906339308
8665,session824633720873,0.2275474208507623,0.08703548766842828
8666,session824633720894,0.2495599481893131,0.06963981299470023
8667,session824633720894,0.2495599481893131,0.06963981299470023
8668,session824633720864,0.2275474208507623,0.09726350268054555
8669,session824633720888,0.21241827840794805,0.08171858223502423
8670,session833223655492,0.21203277523001487,0.08262536561759791
8671,session833223655503,0.2495599481893131,0.06963981299470023
8672,session833223655474,0.23433442792712408,0.08524512512920943
8673,session833223655434,0.22441188264051032,0.12130094540925067
8674,session833223655504,0.2495599481893131,0.06963981299470023
8675,session833223655504,0.2495599481893131,0.06963981299470023
8676,session833223655485,0.21241827840794805,0.08171858223502423
8677,session833223655482,0.23433442792712408,0.08524512512920943
8678,session841813590032,0.22441188264051032,0.12130094540925067
8679,session841813590065,0.2275474208507623,0.08703548766842828
8680,session841813590029,0.20614284413745662,0.09952725120893241
8681,session841813590029,0.20614284413745662,0.09952725120893241
8682,session841813590089,0.2495599481893131,0.06963981299470023
8683,session841813590044,0.22060552566358854,0.10000705230507229
8684,session841813590044,0.22060552566358854,0.10000705230507229
8685,session841813590096,0.200521311425591,0.07375580496335767
8686,session841813590041,0.22060552566358854,0.10000705230507229
8687,session841813590056,0.20876518716420187,0.09943212670106609
8688,session841813590069,0.23433442792712408,0.08524512512920943
8689,session841813590040,0.22060552566358854,0.10000705230507229
8690,session841813590050,0.26762009231975875,0.10970486260367368
8691,session841813590093,0.2633883083947068,0.08995570906339308
8692,session850403524650,0.2275474208507623,0.08703548766842828
8693,session850403524639,0.20876518716420187,0.09943212670106609
8694,session850403524688,0.200521311425591,0.07375580496335767
8695,session850403524663,0.2331680722197108,0.07484649891130934
8696,session850403524668,0.21203277523001487,0.08262536561759791
8697,session850403524651,0.2275474208507623,0.08703548766842828
8698,session850403524627,0.22060552566358854,0.10000705230507229
8699,session850403524653,0.2275474208507623,0.08703548766842828
8700,session850403524677,0.2495599481893131,0.06963981299470023
8701,session858993459287,0.204604744914513,0.04500118706918718
8702,session858993459230,0.20876518716420187,0.09943212670106609
8703,session858993459253,0.2331680722197108,0.07484649891130934
8704,session858993459204,0.1715247392839394,0.07010484850818731
8705,session858993459211,0.22441188264051032,0.12130094540925067
8706,session858993459258,0.21203277523001487,0.08262536561759791
8707,session858993459258,0.21203277523001487,0.08262536561759791
8708,session858993459273,0.2633883083947068,0.08995570906339308
8709,session858993459217,0.22060552566358854,0.10000705230507229
8710,session858993459242,0.2275474208507623,0.08703548766842828
8711,session858993459239,0.2275474208507623,0.09726350268054555
8712,session858993459213,0.22441188264051032,0.12130094540925067
8713,session858993459248,0.23433442792712408,0.08524512512920943
8714,session858993459214,0.22441188264051032,0.12130094540925067
8715,session858993459254,0.21203277523001487,0.08262536561759791
8716,session867583393842,0.23433442792712408,0.08524512512920943
8717,session867583393832,0.2275474208507623,0.08703548766842828
8718,session867583393796,0.10253087322133267,0.027778367944123375
8719,session867583393814,0.22060552566358854,0.10000705230507229
8720,session867583393825,0.2275474208507623,0.09726350268054555
8721,session876173328387,0.10253087322133267,0.027778367944123375
8722,session876173328436,0.21241827840794805,0.08171858223502423
8723,session876173328389,0.1715247392839394,0.07010484850818731
8724,session876173328455,0.2633883083947068,0.08995570906339308
8725,session876173328413,0.2275474208507623,0.09726350268054555
8726,session876173328398,0.22441188264051032,0.12130094540925067
8727,session876173328420,0.2275474208507623,0.08703548766842828
8728,session876173328407,0.26762009231975875,0.10970486260367368
8729,session876173328461,0.20615202290101714,0.0768991546613113
8730,session876173328457,0.2633883083947068,0.08995570906339308
8731,session884763263014,0.20876518716420187,0.09943212670106609
8732,session884763262987,0.20614284413745662,0.09952725120893241
8733,session884763263012,0.20876518716420187,0.09943212670106609
8734,session884763263057,0.200521311425591,0.07375580496335767
8735,session884763263025,0.2275474208507623,0.08703548766842828
8736,session884763263038,0.2331680722197108,0.07484649891130934
8737,session884763263048,0.21241827840794805,0.08171858223502423
8738,session884763262984,0.20614284413745662,0.09952725120893241
8739,session884763263037,0.2331680722197108,0.07484649891130934
8740,session884763262986,0.20614284413745662,0.09952725120893241
8741,session893353197572,0.10253087322133267,0.027778367944123375
8742,session893353197591,0.22060552566358854,0.10000705230507229
8743,session893353197642,0.204604744914513,0.04500118706918718
8744,session893353197568,0.23061024041817224,0.09575130785718874
8745,session893353197584,0.22441188264051032,0.12130094540925067
8746,session901943132188,0.2275474208507623,0.09726350268054555
8747,session901943132220,0.21241827840794805,0.08171858223502423
8748,session901943132228,0.200521311425591,0.07375580496335767
8749,session901943132236,0.204604744914513,0.04500118706918718
8750,session901943132204,0.23433442792712408,0.08524512512920943
8751,session901943132177,0.26762009231975875,0.10970486260367368
8752,session901943132192,0.2275474208507623,0.09726350268054555
8753,session901943132226,0.2633883083947068,0.08995570906339308
8754,session901943132209,0.2331680722197108,0.07484649891130934
8755,session901943132209,0.2331680722197108,0.07484649891130934
8756,session901943132187,0.20876518716420187,0.09943212670106609
8757,session910533066802,0.2275474208507623,0.08703548766842828
8758,session910533066777,0.22060552566358854,0.10000705230507229
8759,session910533066817,0.2495599481893131,0.06963981299470023
8760,session910533066794,0.2275474208507623,0.09726350268054555
8761,session910533066791,0.2275474208507623,0.09726350268054555
8762,session910533066795,0.2275474208507623,0.09726350268054555
8763,session910533066834,0.20615202290101714,0.0768991546613113
8764,session919123001351,0.1715247392839394,0.07010484850818731
8765,session919123001386,0.23433442792712408,0.08524512512920943
8766,session919123001383,0.2275474208507623,0.08703548766842828
8767,session919123001353,0.22441188264051032,0.12130094540925067
8768,session919123001382,0.2275474208507623,0.08703548766842828
8769,session927712935997,0.21241827840794805,0.08171858223502423
8770,session927712935963,0.26762009231975875,0.10970486260367368
8771,session927712935963,0.26762009231975875,0.10970486260367368
8772,session927712935955,0.22060552566358854,0.10000705230507229
8773,session927712935955,0.22060552566358854,0.10000705230507229
8774,session927712935972,0.2275474208507623,0.08703548766842828
8775,session927712935968,0.20876518716420187,0.09943212670106609
8776,session927712936022,0.20615202290101714,0.0768991546613113
8777,session927712935943,0.10253087322133267,0.027778367944123375
8778,session936302870602,0.21241827840794805,0.08171858223502423
8779,session936302870592,0.2331680722197108,0.07484649891130934
8780,session936302870613,0.200521311425591,0.07375580496335767
8781,session936302870616,0.20615202290101714,0.0768991546613113
8782,session936302870535,0.10253087322133267,0.027778367944123375
8783,session936302870536,0.10253087322133267,0.027778367944123375
8784,session936302870610,0.2495599481893131,0.06963981299470023
8785,session936302870591,0.2331680722197108,0.07484649891130934
8786,session944892805156,0.2275474208507623,0.08703548766842828
8787,session944892805156,0.2275474208507623,0.08703548766842828
8788,session944892805149,0.2275474208507623,0.09726350268054555
8789,session944892805179,0.21203277523001487,0.08262536561759791
8790,session944892805179,0.21241827840794805,0.08171858223502423
8791,session944892805179,0.21241827840794805,0.08171858223502423
8792,session944892805146,0.26762009231975875,0.10970486260367368
8793,session944892805125,0.20614284413745662,0.09952725120893241
8794,session944892805143,0.26762009231975875,0.10970486260367368
8795,session944892805143,0.26762009231975875,0.10970486260367368
8796,session944892805189,0.2495599481893131,0.06963981299470023
8797,session944892805206,0.20615202290101714,0.0768991546613113
8798,session944892805199,0.200521311425591,0.07375580496335767
8799,session944892805154,0.2275474208507623,0.09726350268054555
8800,session944892805154,0.2275474208507623,0.09726350268054555
8801,session944892805172,0.21203277523001487,0.08262536561759791
8802,session944892805172,0.21203277523001487,0.08262536561759791
8803,session944892805150,0.2275474208507623,0.09726350268054555
8804,session944892805127,0.22441188264051032,0.12130094540925067
8805,session944892805145,0.26762009231975875,0.10970486260367368
8806,session944892805204,0.20615202290101714,0.0768991546613113
8807,session944892805134,0.22060552566358854,0.10000705230507229
8808,session953482739758,0.2331680722197108,0.07484649891130934
8809,session953482739756,0.23433442792712408,0.08524512512920943
8810,session953482739728,0.26762009231975875,0.10970486260367368
8811,session953482739762,0.21203277523001487,0.08262536561759791
8812,session953482739749,0.2275474208507623,0.08703548766842828
8813,session953482739780,0.2633883083947068,0.08995570906339308
8814,session953482739780,0.2633883083947068,0.08995570906339308
8815,session953482739780,0.2633883083947068,0.08995570906339308
8816,session953482739714,0.10253087322133267,0.027778367944123375
8817,session953482739730,0.26762009231975875,0.10970486260367368
8818,session953482739730,0.26762009231975875,0.10970486260367368
8819,session953482739730,0.26762009231975875,0.10970486260367368
8820,session953482739778,0.2495599481893131,0.06963981299470023
8821,session953482739716,0.1715247392839394,0.07010484850818731
8822,session953482739723,0.22441188264051032,0.12130094540925067
8823,session962072674313,0.1715247392839394,0.07010484850818731
8824,session962072674384,0.2633883083947068,0.08995570906339308
8825,session962072674384,0.2633883083947068,0.08995570906339308
8826,session962072674361,0.2331680722197108,0.07484649891130934
8827,session962072674344,0.20876518716420187,0.09943212670106609
8828,session962072674334,0.26762009231975875,0.10970486260367368
8829,session962072674335,0.26762009231975875,0.10970486260367368
8830,session962072674391,0.200521311425591,0.07375580496335767
8831,session962072674336,0.26762009231975875,0.10970486260367368
8832,session962072674336,0.26762009231975875,0.10970486260367368
8833,session962072674307,0.12976296591596825,0.027507083477736147
8834,session962072674318,0.22441188264051032,0.12130094540925067
8835,session970662608952,0.2495599481893131,0.06963981299470023
8836,session970662608939,0.23433442792712408,0.08524512512920943
8837,session970662608939,0.23433442792712408,0.08524512512920943
8838,session970662608962,0.20615202290101714,0.0768991546613113
8839,session970662608924,0.20876518716420187,0.09943212670106609
8840,session970662608964,0.20615202290101714,0.0768991546613113
8841,session970662608951,0.21241827840794805,0.08171858223502423
8842,session970662608933,0.21203277523001487,0.08262536561759791
8843,session970662608904,0.22441188264051032,0.12130094540925067
8844,session979252543492,0.2216563573339715,0.10196034518304739
8845,session979252543535,0.23433442792712408,0.08524512512920943
8846,session979252543552,0.21203277523001487,0.08262536561759791
8847,session979252543525,0.2275474208507623,0.09726350268054555
8848,session979252543501,0.1715247392839394,0.07010484850818731
8849,session979252543510,0.22060552566358854,0.10000705230507229
8850,session979252543510,0.26762009231975875,0.10970486260367368
8851,session979252543528,0.2275474208507623,0.08703548766842828
8852,session979252543539,0.23433442792712408,0.08524512512920943
8853,session987842478132,0.2275474208507623,0.09726350268054555
8854,session987842478100,0.22060552566358854,0.10000705230507229
8855,session987842478146,0.2331680722197108,0.07484649891130934
8856,session987842478117,0.20876518716420187,0.09943212670106609
8857,session987842478164,0.2633883083947068,0.08995570906339308
8858,session987842478169,0.200521311425591,0.07375580496335767
8859,session987842478170,0.20615202290101714,0.0768991546613113
8860,session987842478157,0.21241827840794805,0.08171858223502423
8861,session987842478081,0.23061024041817224,0.09575130785718874
8862,session996432412719,0.21241827840794805,0.08171858223502423
8863,session996432412682,0.22060552566358854,0.10000705230507229
8864,session996432412704,0.2275474208507623,0.08703548766842828
8865,session996432412735,0.20615202290101714,0.0768991546613113
8866,session1005022347266,0.2216563573339715,0.10196034518304739
8867,session1005022347358,0.2633883083947068,0.08995570906339308
8868,session1005022347272,0.20614284413745662,0.09952725120893241
8869,session1005022347366,0.20615202290101714,0.0768991546613113
